cin,nom,prenom,age,genre,profession,region,Prime_de_assurance_en_DT,Sujets_demande,description,type_demande,Date_demande
C33515332,Nom_649,Prenom_929,32.45802887347643,Homme,Profession_47,La Manouba,546,Sujet_4,Description_4,Type_2,10/04/2023
C57050880,Nom_238,Prenom_219,17.150353181862,Homme,Profession_32,Kairouan,531,Sujet_9,Description_9,Type_3,09/21/2023
C20805773,Nom_862,Prenom_210,16.311756417669784,Homme,Profession_98,Kairouan,213,Sujet_3,Description_20,Type_2,12/21/2023
C33006878,Nom_498,Prenom_613,33.01443059415298,Homme,Profession_96,Bizerte,805,Sujet_8,Description_9,Type_2,12/23/2023
C12443355,Nom_479,Prenom_715,56.018189835657395,Homme,Profession_15,Jendouba,186,Sujet_6,Description_19,Type_4,08/15/2023
C68691619,Nom_72,Prenom_520,40.343067687890716,Homme,Profession_5,Kasserine,565,Sujet_4,Description_15,Type_3,03/18/2023
C21671745,Nom_137,Prenom_204,36.835902260841806,Femme,Profession_64,Tozeur,717,Sujet_4,Description_5,Type_1,08/18/2023
C94181214,Nom_260,Prenom_810,15.901391637958998,Homme,Profession_78,Bizerte,545,Sujet_6,Description_16,Type_3,04/12/2023
C34622913,Nom_975,Prenom_116,36.2904032389718,Homme,Profession_7,Kebili,932,Sujet_2,Description_5,Type_5,08/11/2023
C77082105,Nom_633,Prenom_951,36.772993389756785,Femme,Profession_9,Tunis,429,Sujet_2,Description_2,Type_5,02/26/2023
C61335859,Nom_425,Prenom_327,18.596615155396552,Femme,Profession_82,Beja,366,Sujet_9,Description_12,Type_5,04/25/2023
C44733244,Nom_800,Prenom_34,52.140978115776676,Femme,Profession_20,La Manouba,493,Sujet_6,Description_19,Type_1,01/06/2023
C29511527,Nom_553,Prenom_502,54.883340976439456,Homme,Profession_11,Nabeul,145,Sujet_10,Description_18,Type_5,01/16/2023
C33639082,Nom_55,Prenom_717,18.453626674538338,Femme,Profession_59,Sousse,696,Sujet_9,Description_18,Type_5,11/26/2023
C21736973,Nom_847,Prenom_226,38.399178903938065,Femme,Profession_58,Ariana,712,Sujet_3,Description_7,Type_1,02/09/2023
C95695337,Nom_982,Prenom_20,35.32223916363495,Homme,Profession_19,Siliana,897,Sujet_10,Description_18,Type_4,09/24/2023
C96806003,Nom_317,Prenom_733,33.27225841887466,Femme,Profession_9,Tunis,889,Sujet_9,Description_4,Type_4,10/09/2023
C65757019,Nom_94,Prenom_410,34.814472419859605,Femme,Profession_77,Gafsa,689,Sujet_1,Description_20,Type_3,02/06/2023
C17811690,Nom_505,Prenom_97,40.51056201493918,Homme,Profession_44,Tunis,235,Sujet_2,Description_8,Type_4,11/18/2023
C87003179,Nom_74,Prenom_604,38.69970143894158,Homme,Profession_18,Sfax,235,Sujet_2,Description_3,Type_3,04/04/2023
C60296733,Nom_303,Prenom_31,43.31627727409835,Femme,Profession_66,Kasserine,776,Sujet_6,Description_8,Type_4,03/07/2023
C28494604,Nom_323,Prenom_873,37.874445463429446,Homme,Profession_47,Zaghouan,560,Sujet_9,Description_6,Type_4,09/09/2023
C90652206,Nom_479,Prenom_653,42.34312975518545,Homme,Profession_19,Ariana,174,Sujet_5,Description_11,Type_2,01/18/2023
C75458331,Nom_110,Prenom_371,31.029168819413066,Homme,Profession_59,Medenine,525,Sujet_1,Description_15,Type_4,04/12/2023
C54819498,Nom_382,Prenom_425,48.518823819757834,Homme,Profession_68,Jendouba,764,Sujet_8,Description_7,Type_4,08/21/2023
C91531281,Nom_372,Prenom_935,14.02277147399263,Homme,Profession_52,Nabeul,390,Sujet_10,Description_15,Type_2,11/12/2023
C23956730,Nom_814,Prenom_269,46.289350326556125,Homme,Profession_72,Siliana,454,Sujet_1,Description_3,Type_2,01/13/2023
C94518575,Nom_223,Prenom_514,30.565912243874116,Femme,Profession_6,Ariana,798,Sujet_7,Description_14,Type_4,04/22/2023
C32254115,Nom_824,Prenom_515,25.1185324389851,Femme,Profession_15,Tataouine,383,Sujet_10,Description_11,Type_1,06/24/2023
C81105731,Nom_808,Prenom_181,29.68926839531644,Homme,Profession_61,Siliana,838,Sujet_5,Description_19,Type_2,05/07/2023
C89723049,Nom_587,Prenom_926,29.423822766033762,Femme,Profession_58,La Manouba,792,Sujet_1,Description_2,Type_4,07/11/2023
C20483126,Nom_853,Prenom_735,34.139801977589954,Homme,Profession_55,Kasserine,838,Sujet_2,Description_20,Type_1,01/19/2023
C86965519,Nom_980,Prenom_852,39.13184578597211,Homme,Profession_37,Ariana,588,Sujet_8,Description_19,Type_4,05/17/2023
C72754049,Nom_216,Prenom_635,46.837800075979565,Femme,Profession_57,Ben Arous,761,Sujet_5,Description_14,Type_5,01/13/2023
C34964027,Nom_647,Prenom_889,33.9539381232648,Femme,Profession_28,Ben Arous,975,Sujet_8,Description_4,Type_1,05/23/2023
C70317217,Nom_477,Prenom_988,48.76252258294938,Femme,Profession_68,Kebili,517,Sujet_9,Description_11,Type_3,06/20/2023
C10491618,Nom_463,Prenom_793,29.03416320082594,Homme,Profession_33,Kebili,967,Sujet_8,Description_7,Type_2,12/28/2023
C32789011,Nom_212,Prenom_684,34.96029394979546,Homme,Profession_100,La Manouba,813,Sujet_10,Description_6,Type_4,05/01/2023
C87917382,Nom_139,Prenom_621,29.874988637918886,Femme,Profession_22,Sousse,590,Sujet_5,Description_3,Type_1,11/07/2023
C29333635,Nom_510,Prenom_129,35.711535273556684,Homme,Profession_43,Mahdia,673,Sujet_3,Description_9,Type_4,09/22/2023
C10623382,Nom_662,Prenom_502,47.62767590502171,Femme,Profession_51,Sfax,625,Sujet_10,Description_1,Type_4,01/16/2023
C93132073,Nom_906,Prenom_623,29.8501160126626,Homme,Profession_81,Monastir,240,Sujet_9,Description_15,Type_3,11/17/2023
C28471981,Nom_711,Prenom_223,28.99379381460618,Homme,Profession_1,Beja,731,Sujet_4,Description_16,Type_2,01/13/2023
C36842778,Nom_693,Prenom_245,28.76884297060002,Homme,Profession_83,Jendouba,787,Sujet_7,Description_2,Type_1,11/11/2023
C70798764,Nom_66,Prenom_611,40.18427053779498,Femme,Profession_50,Gafsa,586,Sujet_10,Description_19,Type_2,10/09/2023
C18769051,Nom_921,Prenom_839,48.35479937960915,Homme,Profession_34,Nabeul,353,Sujet_8,Description_7,Type_2,04/23/2023
C93376271,Nom_195,Prenom_337,53.26056785249047,Femme,Profession_95,Zaghouan,990,Sujet_6,Description_10,Type_4,03/23/2023
C76063190,Nom_963,Prenom_946,31.153757483076753,Femme,Profession_7,Mahdia,546,Sujet_9,Description_5,Type_4,11/25/2023
C31480369,Nom_236,Prenom_30,39.62472224828027,Homme,Profession_90,Kebili,390,Sujet_1,Description_8,Type_5,01/14/2023
C77335089,Nom_792,Prenom_607,38.39061149186984,Femme,Profession_41,Gabes,833,Sujet_2,Description_15,Type_2,04/13/2023
C78322218,Nom_40,Prenom_952,35.30183162655551,Femme,Profession_58,Monastir,742,Sujet_8,Description_7,Type_5,03/05/2023
C33874081,Nom_62,Prenom_306,30.420702553678417,Homme,Profession_61,Le Kef,925,Sujet_9,Description_10,Type_5,11/13/2023
C38473405,Nom_225,Prenom_867,47.14938820455576,Femme,Profession_36,Tataouine,241,Sujet_7,Description_8,Type_4,11/22/2023
C76717036,Nom_617,Prenom_848,38.96032522843852,Homme,Profession_90,Sfax,198,Sujet_6,Description_11,Type_4,01/01/2023
C26545043,Nom_916,Prenom_900,54.291034975305635,Homme,Profession_89,Kairouan,573,Sujet_10,Description_15,Type_1,08/26/2023
C84179887,Nom_501,Prenom_675,46.22397730830134,Femme,Profession_41,Tataouine,468,Sujet_9,Description_4,Type_3,05/07/2023
C11858116,Nom_490,Prenom_592,46.91086495743245,Homme,Profession_54,Sidi Bouzid,377,Sujet_6,Description_18,Type_2,05/14/2023
C95376327,Nom_560,Prenom_705,41.03683309794703,Homme,Profession_70,Siliana,254,Sujet_6,Description_18,Type_4,05/19/2023
C95954136,Nom_859,Prenom_324,53.36586931049473,Homme,Profession_47,Sfax,130,Sujet_7,Description_5,Type_1,07/09/2023
C13146147,Nom_638,Prenom_164,23.290526980608696,Femme,Profession_62,Nabeul,329,Sujet_5,Description_7,Type_2,02/28/2023
C75067140,Nom_172,Prenom_765,37.96707132998459,Femme,Profession_22,Ben Arous,228,Sujet_10,Description_18,Type_4,01/22/2023
C14768543,Nom_233,Prenom_539,38.625908697648036,Homme,Profession_97,Tozeur,711,Sujet_3,Description_15,Type_3,02/24/2023
C10734286,Nom_631,Prenom_44,35.680103426889076,Femme,Profession_98,Ben Arous,307,Sujet_2,Description_15,Type_3,06/03/2023
C69002676,Nom_684,Prenom_825,29.04099141919999,Homme,Profession_93,Ariana,533,Sujet_9,Description_14,Type_4,02/28/2023
